letter,word,definition,dialect,sentiment
d,difficulty,"n. rigat, ricut",ilocano,
d,diffident,"adj. managbabain, di matagtagari, naulimec",ilocano,
d,diffuse,v. iwaras,ilocano,
d,dig,"v. icali, icutcot",ilocano,
d,digest,"n. naurnong a paset, ababa a pannacaimaldit",ilocano,
d,digest,"v. ipabassit, runawen",ilocano,
d,dignified,"adj. nadayaw, natacneng",ilocano,
d,dignity,"n. dayaw, tan-oc",ilocano,
d,dilate,"v. palawaen, padackelen",ilocano,
d,dilemma,"n. paricut, naricut a pili",ilocano,
d,diligent,"adj. naanus, managadal, nagaget",ilocano,
d,dilute,"adj. napacapsut, nalaocan",ilocano,
d,dim,"adj. nasipnget, nadilem",ilocano,
d,dime,n. sanggapulo a centimos,ilocano,
d,dimension,"n. rucod, cadackel",ilocano,
d,dimness,"n. kinasipnget, kinadilem",ilocano,
d,dimples,n. callid,ilocano,
d,din,"n. riri, riribuc, ringgor",ilocano,
d,dine,v. mangan,ilocano,
d,dingy,"adj. narugit, nangisit, naangot",ilocano,
d,dinner,n. pang-ngaldaw,ilocano,
d,dip,"v. yuneg, isawsaw itapog",ilocano,
d,direct,"v. nalinisuro, iturong",ilocano,
d,direction,"n. direccion, ania a disso, panangisuro",ilocano,
d,director,"n. pangulo, mangisursuro, aking-apuanan, mangimaton",ilocano,
d,directory,"n. pagsuratan, listaan, casuratan, libro a yan ti nagnagan, taeng ken dadduma pay",ilocano,
d,dirt,"n. rugit, tapoc",ilocano,
d,dirty,v. narugit,ilocano,
d,disability,"n. dacsanggasat, caawan ti pannacabalin",ilocano,
d,disadvantage,"n. pagdacsan, paricut",ilocano,
d,disagree,"v. agsupadi, isusupiat",ilocano,
d,disapper,"v. panagawan iti imatang, agpucaw",ilocano,
d,disappoint,v. paayen,ilocano,
d,disappointment,"n. pannacapaay, pannacaupay",ilocano,
d,disapprove,"n. keltayen, saan a canunongan",ilocano,
d,disarm,v. iccatan iti armas,ilocano,
d,disaster,"n. dumteng a rigat, riribuc, didigra",ilocano,
d,disburse,"v. gastusen, ibayad",ilocano,
d,discharge,"n. panangiccat, panangiwayang",ilocano,
d,discharge,"v. iccaten, ipaltog, iwayang",ilocano,
d,discipline,"n. disciplina, pannacalsuro, adal",ilocano,
d,disclosure,"n. pannacairacurac, pannacanwaragawag, panangilatac",ilocano,
d,discord,"n. riri, saan a ppanagtunos",ilocano,
d,discourage,"adj. mapacapsuten ti nakem, upayen",ilocano,
d,discover,v. biroken,ilocano,
d,discovery,"n. pannacabiroc, pannacabuctal",ilocano,
d,discreet,"adj. naannad, mapagtalcan",ilocano,
d,discriminate,"v. pileen, iccaten (dagiti saan a rumbeng)",ilocano,
d,discuss,"v. saritaen, salaysayen",ilocano,
d,discussion,n. pagsaritaan,ilocano,
d,disdain,"v. laisen, guraen",ilocano,
d,disease,n. sakit,ilocano,
d,disembark,"v. dumsag, sumanglad",ilocano,
d,disgrace,"n. disgracia, matulawan iti dalaw, mulit",ilocano,
d,disgraceful,adj. nacababin,ilocano,
d,disgruntled,"adj. masuron, masimronan",ilocano,
d,disguise,n. panang-limlimo,ilocano,
d,disgust,"n. nauma, nasuron",ilocano,
d,dish,"n. pinggan, canen",ilocano,
d,dishonest,"adj. ubod, manangallilaw",ilocano,
d,dislike,"n. cagurgura, saan a cayat",ilocano,
d,disloyal,"adj. naulbod, saan a napudno",ilocano,
d,dismiss,"v. iccaten, papanawen",ilocano,
d,dismissal,n. pannacapapanaw,ilocano,
d,dismount,"v. bumaba, umulog",ilocano,
d,disobedience,"n. di-pagsunod, pagsuway",ilocano,
d,disorder,n. riribuc,ilocano,
d,disorderly,"adv. awan urnos, saan nga agsusurot, nariribuc",ilocano,
d,disown,v. lacsiden,ilocano,
d,display,n. pabuya,ilocano,
d,display,"v. ipakita, ipacaammo",ilocano,
d,displeased,"adj. napaay, masuron, nasair",ilocano,
d,disposal,"n. panangited, dasig, pagatayan",ilocano,
d,dispose,"v. panangisaad, itden, ilaco",ilocano,
d,dispute,"n. susic, riri",ilocano,
d,disrupt,"v. singaen, gupden",ilocano,
d,dissatisfaction,n. saan a pannacapnec,ilocano,
d,dissent,"v. sumupiat, saan a camanunong",ilocano,
d,dissolve,"v. runawen, tunawen",ilocano,
d,dissuade,"v. pasardengen, upayen",ilocano,
d,distance,"n. caadayo, baet",ilocano,
d,distant,adj. adayo,ilocano,
d,distasteful,"adj. nacasusuron, saan a macaay-ayo iti raman",ilocano,
d,distinct,"adj. nalitnaw, nalawag, naisupadi",ilocano,
d,distinguished,adj. nalatac,ilocano,
d,distract,"v. rirbuken, guyoden ti ania man a paset, sungaen",ilocano,
d,distress,"n. rigat, pasamac, sakit, tuoc",ilocano,
d,distribute,"v. iwaras, ibunong, iburay",ilocano,
d,distrust,"n. panagduadua, saan a panagtalec",ilocano,
d,disunite,"v. pagsisinaen, pagringgoren",ilocano,
d,ditch,"n. canal, pagayusan ti danum",ilocano,
d,dive,"v. agsuec, bumatoc",ilocano,
d,diverge,"v. agsasabali a dirrecion, umadayo",ilocano,
d,diverse,adj. nadumaduma,ilocano,
d,divert,"v. liwliwaen, isiasi",ilocano,
d,divest,"v. ussoban, paidaman",ilocano,
d,divide,v. bingayen,ilocano,
d,divine,"adj. Nadiosan, NAsantuan, natan-oc",ilocano,
d,divisibilty,n. pannacabingay-bingay,ilocano,
d,divorce,"n. divorcio, panagsina",ilocano,
d,divulge,"v. ipalgac, iracurac",ilocano,
d,dizziness,"n. pannacaulaw, ula",ilocano,
d,do,"v. aramid, aramiden",ilocano,
d,docile,"adj. nalaca nga isuro, nalaca nga iturong, natulnog",ilocano,
d,dockyard,n. pagaramidan wenno pagtarimaanan iti vapor,ilocano,
d,doctor,n. mangngagas,ilocano,
d,doctrine,"n. doctrina, pammati",ilocano,
d,document,"n. documento, casuratan",ilocano,
d,dodge,"v. lisian, liclican",ilocano,
d,dog,n. aso,ilocano,
d,doleful,"adj. naladingit, nasipnget, nacuyem",ilocano,
d,doll,"n. muñeca, tirtiris",ilocano,
d,domain,"n. daga, masacsacupan, cucua, iturayan",ilocano,
d,dome,n. bubongan,ilocano,
d,domestic,"adj. naamo, maipapan iti uneg ti bala",ilocano,
d,domesticated,"adj. pinaamo, tinaraken",ilocano,
d,domicile,"n. balay, taeng, pagtaengan",ilocano,
d,dominant,"adj. nangato, naturay, mangnangruna",ilocano,
d,dominion,"n. turay, cucma",ilocano,
d,don,"v. icawes, ipadas, isuot",ilocano,positive
d,donor,n. ti mangisagut,ilocano,
d,doom,"n. dusa, gasat, patay, rigat",ilocano,
d,door,"n. ridaw, sercan",ilocano,
d,doorknob,n. pagiggaman iti ridaw,ilocano,
d,doorlatch,n. balunet wenno sagiped ti ridaw,ilocano,
d,dope,"v. angawen, ulawen, allilawen",ilocano,
d,dose,n. caadu wenno sucat ti panagagas,ilocano,
d,dot,n. tulnec,ilocano,
d,double,"n. dua, mamindaa",ilocano,
d,double-cross,v. allilawen,ilocano,
d,doubt,"v. agduadua, saan nga agtalec",ilocano,
d,doubtful,adj. pagduaduaan,ilocano,
d,doubtless,adj. saan a pagduaduaan,ilocano,
d,dove,"n. pagaw, calapati",ilocano,
d,dovetail,v. pagtumpongen,ilocano,
d,downcast,"adj. nacamuleng-leng, nacamattider, naliday",ilocano,
d,downright,"adj. nabatad, naan-anay",ilocano,
d,downstairs,adv. arsadan ti agdan' baba ti agdan,ilocano,
d,downwards,adv. agpababa,ilocano,
d,dozen,"n. sangadocena, sangapulo ket dua",ilocano,
d,draft,"n. cheque, pul-oy ti angin; cameng ti armada; bilin maipapan it panagbayad",ilocano,
d,draftsman,n. agar-aramid iti plano,ilocano,
d,drag,v. uloden,ilocano,
d,dragnet,"n. pagtiliw, pangsilo, iket a pagcalap",ilocano,
d,dragonfly,"n. tuwato, simotsimot",ilocano,
d,drain,"v. carsan, paatianan",ilocano,
d,drainage,"n. canal, pagayusan ti danum, cali",ilocano,
d,drama,"n. zarsuela, pabuya",ilocano,
d,dramatize,v. ipabuya,ilocano,
d,drape,"n. abbong, cortina",ilocano,
d,draw,"v. iladawan, dutduten",ilocano,
d,drawer,n. cajon ti lamisaan. agiladladawan,ilocano,
d,drawl,n. nabanayat a panagasao,ilocano,
d,dread,"n. amac, buteng",ilocano,
d,dreadful,adj. nacaal-aliaw; nacaal-alingget,ilocano,
d,dream,"n. tagtagainep, arapaa; parmata",ilocano,
d,dress,"n. lupot, bado, pagancatan",ilocano,
d,dress,"v. cawesan, tarimaanen, sucatan",ilocano,
d,dress shop,"n. pagdaitan iti bado, paglaccuan iti bado",ilocano,
d,dressmaker,"n. agdadait, agar-amid iti bado",ilocano,
d,dressy,adj. naparammag,ilocano,
d,drift,"v. pannacaisurot iti ayus, mayanud",ilocano,
d,drifting,"v. mayan-anud, maisursurot",ilocano,
d,drink,"v. inumen, uminom",ilocano,
d,drip,"v. panagtedted, agtedtedted",ilocano,
d,driver,"n. cochero, chofer",ilocano,
d,drizzle,n. arbis,ilocano,
d,droop,"v. agrucrucob, agdumdumog",ilocano,
d,drop,"v. itinnag, iregreg",ilocano,
d,drown,v. ilemmes; ipauneg iti danum,ilocano,
d,drowsy,adj. macaturturog macadungdungsa,ilocano,
d,drug,"n. agas, pangpaturog",ilocano,
d,drugstore,n. botica,ilocano,
d,drum,n. tambor,ilocano,
d,drum,"v. tugtogen, bitogen, patiten",ilocano,
d,drunk,"adj. nabartec, naulaw",ilocano,
d,drunkard,"n. mammartec, manag-inom",ilocano,
d,dry,adj. namaga,ilocano,
d,dual,adj. duaan,ilocano,
d,dubious,adj. pagduaduaan,ilocano,
d,duck,"n. pato, itic",ilocano,
d,ductile,"adj. maunnat, mabennat",ilocano,
d,due,"prep. agsipud, gapu",ilocano,
d,dull,"adj. nangudel, agsasadut",ilocano,
d,dummy,"n. inaramid a sinantatao, bambanti",ilocano,
d,dump,"v. ipuruac, ibaba",ilocano,
d,duplicate,"n. maicadua, capada",ilocano,
d,durable,"adj. natibker, nalagda",ilocano,
d,duration,"n. panagpaut, cabayatanna",ilocano,
d,during,"adv. cabayatan, bayat",ilocano,
d,dusky,adj. nacuyem; nasipnget; nacudrep,ilocano,
d,dust,"n. tapoc, rugit",ilocano,
d,dust,"v. dalusan, sagadan",ilocano,
d,dusty,adj. natapoc; narugit,ilocano,
d,duty,"n. rebbengen, buis",ilocano,
d,dwarf,n. ansisit; bassit a tao,ilocano,
d,dwarfish,"adj. bassit, pandec",ilocano,
d,dwell,v. agtaeng,ilocano,
d,dwelling,"n. pagtataengan, balay",ilocano,
d,dye,"n. maris, tina",ilocano,
d,dying,"v. matmatay, agbubugsot",ilocano,
d,dynamic,adj. napigsa,ilocano,
d,dyspepsia,n. saan a pannacarunaw ti kinan,ilocano,
e,each,pron. tunggal maysa,ilocano,
e,eager,"adj. mailiw, nagagar",ilocano,
e,ear,n. lapayag,ilocano,
e,early,adj. nasapa,ilocano,
e,earmark,"v. marcaan, ilasin",ilocano,
e,earnest,adj. napasnec,ilocano,
e,earnings,"n. nasapulan, sueldo",ilocano,
e,earrings,n. aritos,ilocano,
e,earth,"n. daga, lubong",ilocano,
e,earthly,"adj. nailulongan, naigdagaan",ilocano,
e,earthquake,n. ginggined,ilocano,
e,earthworm,n. alumbayad,ilocano,
e,earwax,n. rugit ti lapayag,ilocano,
e,ease,"n. panaginana, nam-ay",ilocano,
e,easier,adj. nalaclaca,ilocano,
e,easily,adv. nalaca,ilocano,
e,east,n. daya,ilocano,
e,easter,n. Pascua ti panagungar ni Cristo,ilocano,
e,eastern,"n. dayaen, akindaya",ilocano,
e,easy,"adj. nalaca, nalag-an",ilocano,
e,eat,adj. mangan,ilocano,
e,eavesdrop,v. mangdengngeg; mangalimadamad,ilocano,
e,ebony,n. nangisit; ballatinaw,ilocano,
e,eccentric,adj. carcarna,ilocano,
e,eclipse,"n. eclipse, panagsabet ti bulan ken init",ilocano,
e,economy,n. panagsalimetmet,ilocano,
e,ecstacy,"n. ragragsac, liliwa",ilocano,
e,eddy,n. alipugpog,ilocano,
e,edge,"n. igid, iking",ilocano,
e,edgy,adj. managbuteng,ilocano,
e,edible,"adj. macan, uray ania a macan",ilocano,
e,edict,"n. linteg, bilin",ilocano,
e,edifice,n. dackel a balay,ilocano,
e,editor,"n. editor, mangimaton iti periodico",ilocano,
e,educate,"v. suruan, isuro pagadalen",ilocano,
e,education,"n. adal, sursuro",ilocano,
e,educator,"n. maestro, magisursuro",ilocano,
e,eel,n. igat,ilocano,
e,eerie,"adj. nacam-amac, nacabutbuteng",ilocano,
e,effect,n. nagtungpalan; gubuay,ilocano,
e,effective,"adj. napigsa, nacaro",ilocano,
e,effeminate,"adj. casla babai, binabai",ilocano,
e,efficiency,"n. cabaelan a mangitungpal iti gandat, kinaimbag",ilocano,
e,effort,"n. pigsa, cabaelan; panangipacat iti pigsa",ilocano,
e,effrontery,n. kinatured nga agaramid iti nagubsang,ilocano,
e,effulgence,"n. raniag, pintas, ladawan",ilocano,
e,egg,n. itlog,ilocano,
e,eggplant,n. tarong,ilocano,
e,eight,adj. maicawalo,ilocano,
e,eight,n. walo,ilocano,
e,eighteen,n. sangapulo ket walo,ilocano,
e,eighteenth,v. maicawalo,ilocano,
e,either,pron. uray ania iti dua,ilocano,
e,ejaculate,v. kellat a panangibaga,ilocano,
e,eject,"v. pagtalawen, paadayuen",ilocano,
e,elapse,v. lumabas,ilocano,
e,elastic,"adj. agbennat, nalucneng",ilocano,
e,elated,adj. naragsacan,ilocano,
e,elbow,n. sico,ilocano,
e,elder,"adj. inauna, nataengan",ilocano,
e,elect,v. pilien,ilocano,
e,election,n. panagpili,ilocano,
e,elector,n. elector; pumipili,ilocano,
e,electricity,n. electricidad,ilocano,
e,electrify,v. pannacaaramat ti electricidad; kellaaten,ilocano,
e,electrocute,v. papatayen babaen iti electricidad,ilocano,
e,elegant,"adj. nataraki, napintas; nadaeg",ilocano,
e,element,"n. elemento, nangangaruna a paset ti uray ania",ilocano,
e,elementary,"adj. pangrugyan, nasken nga anag",ilocano,
e,elevate,"v. ingato, dayawen",ilocano,
e,elevation,n. cangato,ilocano,
e,elevator,n. maquina a pangingato; elevator,ilocano,
e,eleven,n. sangpulo ket maysa,ilocano,
e,eleventh,adj. maicasangapulo ket maysa,ilocano,
e,eligible,"adj. rumbeng, tumutop",ilocano,
e,eliminate,"v. iccaten, yadayo",ilocano,
e,elite,n. napili; tampoc; capintasan,ilocano,
e,elongation,n. castiddog,ilocano,
e,elope,"v. panagtaray, panaglibas iti dua nga agayan-ayat",ilocano,
e,eloquence,n. ti naurnos a panagsarita,ilocano,
e,else,adj. wenno,ilocano,
e,elsewhere,adv. sabali a disso,ilocano,
e,elusive,"adj. nagalis, nasiglat, nasicap",ilocano,
e,emaciated,adj. nacttong,ilocano,
e,emancipation,"n. panagwaywayas, panagmaymaysa, pannacaruc-at",ilocano,
e,embalm,v. pagpauten (ti bangcay),ilocano,
e,embarassed,adj. nabainan,ilocano,
e,embarassment,n. pannacapabalu,ilocano,
e,embezzle,v. saan a maicanada a panangbusbos iti naicumit a cuarta,ilocano,
e,emblem,n. taada,ilocano,
e,embrace,n. aracup,ilocano,
e,emcumbrance,"n. lapped, pangdagsen",ilocano,
e,emerge,"v. agparang, lumgac, lumtaw",ilocano,
e,emergency,n. naricut a panawen,ilocano,
e,emigrant,"n. gangganaet, taga sabali a daga",ilocano,
e,emigrate,"v. simmanglad, mapan iti sabali a daga",ilocano,
e,eminence,"n. maingel, kinalactac",ilocano,
e,eminent,adj. nalatac,ilocano,
e,emotion,n. ricna,ilocano,
e,emperor,n. emperador,ilocano,
e,empire,n. pagarian,ilocano,
e,employ,v. alaen; iserrac; aramaten,ilocano,
e,employee,"n. empleado, trabajador",ilocano,
e,employer,"n. ti agpapatrabajo, akincucua iti pasde a pagtrabajuan",ilocano,
e,employment,"n. pagsapulan, pagtrabajuan",ilocano,
e,emporium,n. pagtagilacuan,ilocano,
e,empty,"adj, cawaw",ilocano,
e,emulate,"v. pagpadaen, pagtuladen",ilocano,
e,enable,"v. pabigsaen, iccan iti bael",ilocano,
e,enact,v. aramiden; ipasdec a cas linteg;,ilocano,
e,encircle,"v. lawlawen, licmuten",ilocano,
e,enclose,v. isapit; ilucon,ilocano,
e,enclosure,"n. nalawlaw, coral",ilocano,
e,encore,n. panangulit,ilocano,
e,encounter,"v. panagsabat, panagsarac",ilocano,
e,encourage,"v. papigsaen ti nakem, paragsaken; iccan iti namnama",ilocano,
e,encouragement,n. panangpakired; panangay-ayo,ilocano,
e,encroach,v. serreken,ilocano,
e,end,"n. murdong, gibusna",ilocano,
e,endanger,v. iturong iti pagpeggadan,ilocano,
e,endeavor,"v. padasen, gunoden",ilocano,
e,endless,adj. agnanayon; awan patinggana,ilocano,
e,endurance,"n. panaganus, panagibtur",ilocano,
e,endure,v. anusan; ibturan,ilocano,
e,enema,n. labatiba; inyeccion,ilocano,
e,enemy,n. cabusor,ilocano,
e,energetic,adj. napigsa,ilocano,
e,energy,"n. pigsa, cabaelan",ilocano,
e,enforce,"v. ipaganetget, ipatungpal",ilocano,
e,enforcement,"n. panangpasurot, panangipatungpal",ilocano,
e,engage,"v. tamingen, asicasuen",ilocano,
e,engagement,n. tulag,ilocano,
e,engaging,"adj. nacaay-ayo, nalailo",ilocano,
e,engine,n. maquina,ilocano,
e,engineer,"n. enginiero, maquinista",ilocano,
e,engineer,v. ipamuspusan,ilocano,
e,engulf,"v. sacupen, tilmunen",ilocano,
e,enhance,"v. padackelen, pasayaaten; ingato",ilocano,
e,enigma,"n. burburtia, banag a di maamiris",ilocano,
e,enjot,"v. panagragsac, panangrambac",ilocano,
e,enlarge,"v. padackelen, ipalawa",ilocano,
e,enlargement,n. pannagpackdel,ilocano,
e,enliven,"v. paragsaken, liwliwaen",ilocano,
e,enormous,"adj. adu; naruay, dackel unay",ilocano,
e,enough,"adj. umanay, calalainganna",ilocano,
e,enrage,"v. paungeten, pagpungtoten",ilocano,
e,enroll,v. agpailista,ilocano,
e,enter,v. sumbrec; umuneg,ilocano,
e,entertain,v. sanguen; liwliwaen,ilocano,
e,entertainment,n. pagliwliwaan,ilocano,
e,enthusiasm,"n. ragsac, ayat, panangipateg",ilocano,
e,entice,v. awisen,ilocano,
e,entire,"adj. isu amin, sapasap",ilocano,
e,entitle,"v. addaan calintengan, panagtagicua; itden ti gudaway",ilocano,
e,entrance,"n. sercan, pagnaan",ilocano,
e,entreat,"v. makisarita, makicacaasi",ilocano,
e,entreaty,n. panagpacpacaasi,ilocano,
e,entry,n. ruangan; pagsercan,ilocano,
e,entwine,"v. cuniconen, ipultipol",ilocano,
e,enumeration,"n. panagbibilang, pananginagan",ilocano,
e,envelop,v. bungonen,ilocano,
e,envelope,n. sobre,ilocano,
e,envious,"adj. naapal, naagum",ilocano,
e,environment,n. adda iti lawlaw,ilocano,
e,envy,"n. apal, imon",ilocano,
e,epic,"n. maysa a daniw, attiddog a daniw",ilocano,
e,epidemic,"n. agsacnap a sakit, angol",ilocano,
e,epidermis,n. cudil,ilocano,
e,episode,"n. paset, capitulo",ilocano,
e,equal,"n. capada, catulad",ilocano,
e,equivalent,"n. catulad, caparis, capada",ilocano,
e,erase,"v. punasan, iccaten, pugasen",ilocano,
e,eraser,"n. pagdalus, pagbura",ilocano,
e,erasure,"n. panmacadalus, pannacapunas",ilocano,
e,erect,"v. pannacaipatacder, lintegen",ilocano,
e,err,v. agbasol; agbiddut,ilocano,
e,errand,n. bilen mensaje,ilocano,
e,error,n. riro; biddut,ilocano,
e,escape,"n. agtalaw, aglibas",ilocano,
e,escort,"n. bayabay, guardia, cadua",ilocano,
e,essence,"n. banglo, nag-uneg",ilocano,
e,essential,"adj. napatoeg, masapul",ilocano,
e,establish,v. mangipatacder,ilocano,
e,estate,"n. daga, cucua, panagtagicua",ilocano,
e,esteem,"n. panagdayaw, panagraem; pattapatta",ilocano,
e,esteem,v. pateg; gatadan iti nangato,ilocano,
e,estimate,"n. pugto, pattapattaen",ilocano,
e,estimate,"v. pugtuan, adalen",ilocano,
e,eternal,adj. agnanayon,ilocano,positive
e,etiquette,n. pagbatayan iti tignay iti gimong,ilocano,
e,evaporation,n. panagmaga,ilocano,
e,even,"adj. agpapada, agpagisu",ilocano,
e,evening,"n. rabii, sumipnget",ilocano,
e,event,"n. maaramid, pasamac",ilocano,
e,ever,"adv. agnanayon, uray caano man, uray ania a canito",ilocano,
e,everlasting,"adj. awan patinggana, agnanayon",ilocano,
e,every,adj. tunggal maysa,ilocano,
e,everybody,"pron. tunggal tao, tunggal maysa",ilocano,
e,everything,"n. amin a banag, tunggal maysa a banag",ilocano,
e,everywhere,"adv. sadino man, amin a disso",ilocano,
e,eviction,"n. panangpatalaw, panangpaalis",ilocano,
e,evidence,n. pammanecnec,ilocano,
e,evident,"adj. nalawag, nalitnaw",ilocano,
e,evil,"n. diablo, dakes, naranggas",ilocano,
e,evince,"v. ipacaamo, ipadlaw",ilocano,
e,evolution,n. panagbaliw ti casasaad,ilocano,
e,evryone,"pron. tunggal maysa, isu amin",ilocano,
e,exact,"adj. awan curangna, apag-isu",ilocano,
e,exacting,"adj. managsapul, nainget",ilocano,
e,exaggerate,"v. padackelen, pasawe",ilocano,
e,exaltation,"n. panangingato, panagdayaw",ilocano,
e,examination,"n. examen, subok, pangsubucan iti laing",ilocano,
e,examine,"v. subuken, suoten",ilocano,
e,examiner,"n. mangkita, mangsuboc",ilocano,
e,example,"n. tuladen, pagwadan",ilocano,
e,exasperating,adj. nacasursuron,ilocano,
e,exceed,"v. labes, labsan",ilocano,
e,exceedingly,"adv. nalabes, adunay",ilocano,
e,excel,"v. abaken, atiwen",ilocano,
e,excellent,"adj. nalaing, nasayaat",ilocano,
e,except,prep. malacsid,ilocano,
e,exception,"n. malacsid, pannacalacsid",ilocano,
e,excess,n. suroc,ilocano,
e,excessive,adj. nasursuroc,ilocano,
e,exchange,"v. isucat, panangsucat",ilocano,
e,excite,"v. kigtoten, riribuken, sairen",ilocano,
e,excitement,"n. pannacakigtot, maclaat",ilocano,
e,exclaim,v. panagariwawa,ilocano,
e,exclusive,adj. naipamaysa,ilocano,
e,excuse,"n. parbeng, pambar",ilocano,
e,excuse,"v. agparbeng, pacawanen",ilocano,
e,executive,"v. pngulo, mangiturong",ilocano,
e,exercise,n. panagwatwat,ilocano,
e,exercise,v. watwaten,ilocano,
e,exhaust,"v. ibusen, pagcapsuten",ilocano,
e,exhibit,"n. panangipakita, panagipabuya",ilocano,
e,exist,v. agbiag,ilocano,
e,existence,"n. panagbiag, caadda",ilocano,
e,exit,"n. ruaran, ridaw, pagruaran",ilocano,
e,exodus,"n. iyaadyo, panagruar",ilocano,
e,exonerate,"v. lawlawagan, pacawanen",ilocano,
e,expand,"v. padackelen, palawaen",ilocano,
e,expatriate,v. papanawen iti maysa nga ili,ilocano,
e,expect,"v. urayen, namnamaen",ilocano,
e,expectation,"n. segga, namnama",ilocano,
e,expedition,n. panagbaniaga,ilocano,
e,expense,n. panagbusbos,ilocano,
e,expensive,"v. nangina, napateg",ilocano,
e,experience,"n. padas, napadasan",ilocano,
e,experiment,n. panagpadas,ilocano,
e,expert,"adj. nalaing, experto",ilocano,
e,expiration,"v. ipapatay, pannacapugsat, gibus",ilocano,
e,expire,"v. matay, aggibus, agpusat",ilocano,
e,explain,v. ipalawag,ilocano,
e,explode,v. agbettac,ilocano,
e,exploit,v. aramaten iti pagimbagan,ilocano,
e,explore,"v. sukisoken, tan-awan",ilocano,
e,export,n. laco iti sabali a pagilian,ilocano,
e,export,v. ilaco iti sabali a daga,ilocano,
e,expose,"v. iwarnac, ibilag, ipacaammo",ilocano,
e,express,"n. express, napartac a viaje",ilocano,
e,expressive,"adj. managsarita, mannarita",ilocano,
e,extend,"v. yatiddog, ited",ilocano,
e,extent,"n. cantiddog, calawa",ilocano,
e,extinguish,"v. patayen, iddepen, puyotan",ilocano,
e,extort,v. butngen tapno maala ti cuarta,ilocano,
e,extra,n. suroc,ilocano,
e,extract,"v. iccaten, leccaben",ilocano,
e,extraordinary,"adj. manmano, nacascasdaaw",ilocano,
e,extravagant,adj. barayoboy,ilocano,
e,extreme,"n. murdong, igid, udi",ilocano,
e,extricate,"v. iruar, ucsuten",ilocano,
e,eye,n. mata,ilocano,
e,eyeball,n. bola-bola ti mata,ilocano,
e,eyebrow,n. kiday,ilocano,
e,eyelash,n. curimatmat,ilocano,
e,eyelid,n. calub ti mata,ilocano,
e,eyewitness,"n. sacsi, nacakita leccion",ilocano,
f,fable,n. parbo a sarita a macaisuro iti leccion,ilocano,
f,fabric,"n. lupot, abel",ilocano,
f,fabrication,"n. panagaramid, pinarpartuat",ilocano,
f,facade,n. akinsango a paset ti patacder,ilocano,
f,face,"v. sanguen, sumango",ilocano,
f,facility,"n. kinalaca, kinasayud",ilocano,
f,facsimile,"n. copia, capada",ilocano,
f,fact,n. ti puduo,ilocano,
f,factory,"n. fabrica, pagpartuatan",ilocano,
f,faculty,"n. mamaestro, dagiti agisursuro",ilocano,
f,fade,v. agpucaw,ilocano,
f,fail,"v. matnag, saan a natungpal",ilocano,
f,failure,"n. pannacatnag, pannacaabac",ilocano,
f,faint,"adj. nacapuy, nacudrep",ilocano,
f,faint,"v. nacapuy, nacapsut, maawanan iti puot",ilocano,
f,fair,"adj. napintas maicaayo-ayo, rumbeng",ilocano,
f,fairy,n. encantado,ilocano,
f,fairyland,n. taeng wenno lubong dagiti encantado,ilocano,
f,faith,"n. talec, pammuti",ilocano,
f,faithful,"adj. napudno, nasingpet",ilocano,
f,fake,"n. saan a pudno, tinultulad",ilocano,
f,falicitate,"v. cablaawen, rucban",ilocano,
f,fall,"n. pannacaregreg, pannacattuang",ilocano,
f,fall,"v. maregreg, matinnag",ilocano,
f,false,"adj. saan a pudno, saan nga gpayso, naulbod",ilocano,
f,fame,"n. dayaw, nasayaat a pacasaritaan",ilocano,
f,familiar,"adj. naisigud, nacairuaman",ilocano,
f,family,"n. familia, caman",ilocano,
f,famine,"n. rigat, bisin",ilocano,
f,famous,"adj. nadayaw, maingel, madaydayaw",ilocano,
f,fan,"n. paypay, abanico",ilocano,
f,fan,n. paypayan,ilocano,
f,fanatical,adj. mamati la unay,ilocano,
f,fancy,"n. arapaap, darepdep",ilocano,
f,fanfare,n. rambac a nalabes,ilocano,
f,fantastic,"adj. casla di agpayso, saan a nacappapati",ilocano,
f,far,adj. adayo,ilocano,
f,farce,n. pabuya a macapacatawa,ilocano,
f,fare,"n. pagbayad, bayad ti panaglugan",ilocano,
f,farewell,n. pacada,ilocano,
f,farm,"n. lapog, talon",ilocano,
f,farmer,n. mannalon,ilocano,
f,farther,adv. ad-adayo,ilocano,
f,fascination,"n. pannacaawis, pannacaliwliwa",ilocano,
f,fashion,"n. moda, tabas",ilocano,
f,fast,n. saan a pannangan,ilocano,
f,fast,"v. napartac, napardas",ilocano,
f,fasten,"v. igalot, itali",ilocano,
f,fat,adj. nalucmeg,ilocano,
f,fatal,adj. nacaal-alingget,ilocano,
f,fate,n. gasat,ilocano,
f,father,"n. ama, tatang, tata",ilocano,
f,father-in-law,n. catugangan (a lalaki),ilocano,
f,fault,"n. basol, biddut",ilocano,
f,faulty,"adj. managdakes, nariro",ilocano,
f,favor,"n. ayat, asi",ilocano,
f,favor,"v. ayaten, ayonan",ilocano,
f,favorable,"adj. maibagay, nasayaat, nacaayayo",ilocano,
f,favorite,"n. patpatgen, idaddaduma",ilocano,
f,fear,"v. buteng, amac",ilocano,
f,fearful,"adj. nacabutbuteng, nacaam-amac",ilocano,
f,feasibility,n. pannacabalin,ilocano,
f,feast,n. padaya,ilocano,
f,feat,n. cabaelan,ilocano,
f,feather,n. dutdot,ilocano,
