letter,word,definition,dialect,sentiment
p,pagpapalayaw,n. pampering of children by parents; spoiling,tagalog,
p,pagpapaliban,n. delay; postponement,tagalog,negative
p,pagpapaliban-liban,n. the act of putting things off til later; procrastination,tagalog,negative
p,pagpapalibing,pagpapalibing n. act of arranging for someone's burial,tagalog,
p,pagpapalibot,n. circulation; propagation,tagalog,
p,pagpapaliit,pagpapaliit n. diminution (making smaller),tagalog,
p,pagpapalimos,pagpapalimos n. mendicancy; begging (for alms),tagalog,negative
p,pagpapalinaw,n. explaining; a making clear,tagalog,positive
p,pagpapalipat-lipat,n. circulating; circulation; wandering around,tagalog,
p,pagpapalispis,pagpapalispis n. 1. clearing a field before planting; 2. cleaning a surface,tagalog,negative
p,pagpapalispis,pagpapalispis n. attack or assault which razes things to the ground [used in some dialects],tagalog,negative
p,pagpapalista,pagpapalista n. enrollment; act of enrolling,tagalog,
p,pagpapalit,pagpapalit n. commutation; exchange; substitution,tagalog,
p,pagpapalitan,pagpapalitan n. exchanging; interchanging,tagalog,
p,pagpapaliwanag,n. explaining; a making clear,tagalog,positive
p,pagpapalubag,n. act of calming or pacifying,tagalog,positive
p,pagpapalubha,pagpapalubha n. act of making worse or more severe,tagalog,negative
p,pagpapaluwang,pagpapaluwang n. enlargement; making larger,tagalog,
p,pagpapamalas,n. exhibition; showing,tagalog,
p,pagpapamamaya,pagpapamamaya n. postponement; procrastination,tagalog,negative
p,pagpapamana,n. bequest; act of bequeathing,tagalog,
p,pagpapamuok,pagpapamuok n. fight; scuffle; combat; hand-to-hand fight,tagalog,
p,pagpapanag-uli,"pagpapanag-uli n. restoration from decay, disuse, etc.",tagalog,
p,pagpapanatili,n. retention; retaining,tagalog,
p,pagpapanauhan,"n. characterization of characters in a narrative, etc.",tagalog,
p,pagpapanaw,n. deportation; sending away,tagalog,
p,pagpapanayam,pagpapanayam n. interview; talk; lecture,tagalog,
p,pagpapanggap,pagpapanggap n. 1. pretence (US: pretense) (pretending to be what one is not); 2. pretension (a false claim); 3. imposture,tagalog,negative
p,pagpapanibago,n. renewal,tagalog,
p,pagpapanibagong-buhay,n. 1. revival; regeneration; 2. rehabilitation,tagalog,positive
p,pagpapaniwala sa Diyos,pagpapaniwala sa Diyos comp. causing one to believe in God,tagalog,
p,pagpapantig,pagpapantig n. syllabication; syllabification,tagalog,
p,pagpapanuto,n. 1. act of disciplining; 2. using a ruler to make straight lines,tagalog,
p,pagpapapili-pilipit,pagpapapili-pilipit n. wriggle; wriggling; squirm; squirming,tagalog,negative
p,pagpapapintog,"pagpapapintog n. act of causing a inflation with air, gas, etc.",tagalog,
p,pagpapapisa ng itlog,pagpapapisa ng itlog comp. incubation; the act of warming eggs in order to hatch them,tagalog,
p,pagpapaputok,pagpapaputok n. act of causing an explosion; detonation; discharge (gun),tagalog,
p,pagpaparamdam,pagpaparamdam n. allusion; indirect reference,tagalog,
p,pagpaparami,n. act of causing an increase,tagalog,
p,pagpaparangal,pagpaparangal n. testimonial; something done/given to show admiration or gratitude,tagalog,positive
p,pagpaparangalan,n. showing off something or someone with pride,tagalog,positive
p,pagpaparangya,pagpaparangya n. 1. show; showing off; 2. vainglory,tagalog,
p,pagpaparatang,n. the act of imputing blame; an accusing,tagalog,negative
p,pagpaparating,pagpaparating n. bribery; act of bribing [coll.],tagalog,negative
p,pagpaparaya,pagpaparaya n. tolerance; forbearance,tagalog,
p,pagpapareserba,n. reservation; booking,tagalog,
p,pagpaparinig,pagpaparinig n. allusion; indirect reference,tagalog,
p,pagpaparis,n. comparison; act of comparing,tagalog,
p,pagpaparte,pagpaparte n. act of dividing; sharing,tagalog,
p,pagpaparte-parte,pagpaparte-parte n. act of dividing; sharing,tagalog,
p,pagpaparunggit,pagpaparunggit n. allusion; insinuation; backbiting,tagalog,negative
p,pagpaparusa,n. castigation; punishment,tagalog,
p,pagpapasa,n. act of handing over something,tagalog,
p,pagpapasabog,n. act of causing an explosion; detonation; discharge (gun),tagalog,
p,pagpapasalamat,n. act of thanking; giving thanks,tagalog,
p,pagpapasama,sa kapwa comp. corruption; the act of corruption,tagalog,negative
p,pagpapasambulat,n. act of causing an explosion; detonation; discharge (gun),tagalog,
p,pagpapasasa,pagpapasasa n. abundance,tagalog,positive
p,pagpapaseguro,n. act of getting assured (US: insured) (in an assurance/insurance company),tagalog,
p,pagpapasigla,pagpapasigla n. stimulation; stimulating,tagalog,positive
p,pagpapasikat,n. 1. presentation; 2. ostentation,tagalog,
p,pagpapasiklab,pagpapasiklab n. ignition; causing to burst into flame,tagalog,
p,pagpapasimula,pagpapasimula n. helping to organize; starting (e.g. a company),tagalog,positive
p,pagpapasinungaling,n. 1. contradiction; giving the lie to; 2. refutation,tagalog,negative
p,pagpapasiya,pagpapasiya n. 1. act of deciding; decision; 2. resolution; 3. disposition,tagalog,
p,pagpapasok,n. 1. admission; 2. insertion,tagalog,
p,pagpapaspas,"pagpapaspas n. dusting (by sweeping action, etc.)",tagalog,positive
p,pagpapasubali,"pagpapasubali n. 1. taking exception (during a discussion, etc.); 2. dissenting opinion",tagalog,
p,pagpapasuko,pagpapasuko n. subjection; conquering,tagalog,negative
p,pagpapasustento,pagpapasustento n. living at the cost of another; dependence,tagalog,
p,pagpapataas,"pagpapataas n. 1. causing an increase in height, prices, taxes, etc.; 2. exaltation (of rank, etc.)",tagalog,positive
p,pagpapatahimik,n. pacification; pacifying,tagalog,
p,pagpapatala,pagpapatala n. registration,tagalog,
p,pagpapatalastas,pagpapatalastas n. notification; act of notifying,tagalog,
p,pagpapatalsik,"pagpapatalsik n. discharge (from job, etc.); deposition [coll.]",tagalog,
p,pagpapatao,n. act of supplying personnel or manpower,tagalog,
p,pagpapatapon,n. 1. act of getting rid of something; 2. deportation; banishment,tagalog,negative
p,pagpapataw,"n. imposition; the act of putting on a burden, tax or punishment",tagalog,negative
p,pagpapatawa,pagpapatawa n. joke; jest; humor; buffoonery; laughingstock,tagalog,negative
p,pagpapatawad,n. 1. forgiveness; 2. remission,tagalog,positive
p,pagpapatibay,n. affirmation; confirmation,tagalog,positive
p,pagpapatibay,n. approbation; approval,tagalog,positive
p,pagpapatigil,n. checking; stopping,tagalog,
p,pagpapatinda,pagpapatinda n. consignment; dispatch; dispatching,tagalog,
p,pagpapatindi,pagpapatindi n. intensification (making more intense),tagalog,
p,pagpapatingin,pagpapatingin n. consultation (patient with doctor),tagalog,
p,pagpapatiwakal,pagpapatiwakal n. suicide,tagalog,negative
p,pagpapatotoo,pagpapatotoo n. 1. demonstration; clear proof; 2. assurance,tagalog,positive
p,pagpapatrolya,n. patrol; doing the rounds to watch or guard,tagalog,
p,pagpapatubig,n. drainage,tagalog,
p,pagpapatubo,pagpapatubo n. lending money for interest,tagalog,
p,pagpapatulin,n. act of causing a person/vehicle/machine to run fast,tagalog,positive
p,pagpapatuloy,n. 1. continuation; 2. continuance; 3. resumption; 4. process,tagalog,
p,pagpapatumpik-tumpik,pagpapatumpik-tumpik n. 1. affected hesitation in accepting something; 2. prudery,tagalog,
p,pagpapatunay,n. affirmation; confirmation,tagalog,positive
p,pagpapatupad,pagpapatupad n. ordering the carrying out of something,tagalog,
p,pagpapatuyo,pagpapatuyo n. drainage; draining water,tagalog,negative
p,pagpapaumanhin,pagpapaumanhin n. forgiveness; act of forgiving; pardon,tagalog,positive
p,pagpapaumat,n. slowness; dilatoriness,tagalog,
p,pagpapaumat-umat,n. slowness; dilatoriness,tagalog,
p,pagpapaunawa,pagpapaunawa n. admonition; act of warning,tagalog,negative
p,pagpapaunlad,"pagpapaunlad n. progress, improvement, etc.",tagalog,
p,pagpapaunlak,pagpapaunlak n. courtesy; act of consideration,tagalog,
p,pagpapaunti,pagpapaunti n. diminution (making smaller),tagalog,
p,pagpapaupa,n. hiring; letting out for hire; act of leasing,tagalog,
p,pagpapautang,n. loan; a lending of money,tagalog,
p,pagpapauwi,"pagpapauwi n. sending home; discharge, etc. (as from hospital)",tagalog,
p,pagpapawalang-bisa,pagpapawalang-bisa n. putting an end to; abolition,tagalog,
p,pagpapawalang-kabuluhan,pagpapawalang-kabuluhan n. mockery; sneer; insult,tagalog,negative
p,pagpapawalang-sala,pagpapawalang-sala n. absolution; act of freeing from guilt,tagalog,negative
p,pagpapawi,pagpapawi n. 1. act of erasing; wiping out; 2. putting an end to; abolishing [by ext.],tagalog,
p,pagpapawis,n. perspiring; sweating,tagalog,
p,pagpapayaman,n. enrichment (geology),tagalog,positive
p,pagpapayapa,pagpapayapa n. appeasement; pacification,tagalog,
p,pagpapraktis,n. practice (US: practise); exercise; rehearsal,tagalog,
p,pagparak,pagparak n. stamping of the feet,tagalog,
p,pagparamdaman,"pagparamdaman (pinagpaparamdaman, pinagparamdaman, pagpaparamdaman) v., inf. allude; refer indirectly; mention slightly",tagalog,
p,pagparangyaan,"pagparangyaan (pinagpaparangyaan, pinagparangyaan, pagpaparangyaan) v., inf. make an ostentatious display",tagalog,
p,pagpare-parehuhin,"pagpare-parehuhin (pinagpapare-pareho, pinagpare-pareho, pagpapare-parehuhin) v., inf. make equal, uniform, etc.: synchronize; make agree in time",tagalog,
p,pagparinggan,"pagparinggan (pinagpaparinggan, pinagparinggan, pagpaparinggan) v., inf. allude; refer indirectly; mention slightly",tagalog,
p,pagparisan,"(pinagpaparisan, pinagparisan, pagpaparisan) v., inf. imitate; copy",tagalog,
p,pagparisin,"(pinagpaparis, pinagparis, pagpaparisin) v., inf. 1. pair one with another; 2. compare one with another",tagalog,
p,pagparito,n. act of coming here,tagalog,
p,pagparoon,pagparoon n. act of going there,tagalog,
p,pagparti-partihin,"pagparti-partihin (pinagpaparti-parti, pinagparti-parti, pagpaparti-partihin) v., inf. apportion; divide and give out in fair shares",tagalog,positive
p,pagparunggitan,"pagparunggitan (pinagpaparunggitan, pinagparunggitan, pagpaparunggitan) v., inf. dig; give a dig",tagalog,
p,pagpasa,n. act of handing over something,tagalog,
p,pagpasa,pagpasa n. qualification; act of passing (in an examination),tagalog,
p,pagpasablayan,"pagpasablayan (pinagpapasablayan, pinagpasablayan, pagpapasablayan) v., inf. 1. make an allusion; 2. dig; give a dig [coll.]",tagalog,
p,pagpasaringan,"pagpasaringan (pinagpapasaringan, pinagpasaringan, pagpapasaringan) v., inf. 1. make an allusion; 2. dig; give a dig [coll.]",tagalog,
p,pagpasasaan,"(pinagpapasasaan, pinagpasasaan, pagpapasasaan) v., inf. enjoy something to the full or almost to satiation",tagalog,positive
p,pagpasintabian,"(pinagpapasintabian, pinagpasintabian, pagpapasintabian) v., inf. beg leave of someone for what one is about to do",tagalog,negative
p,pagpasiyahan,"pagpasiyahan (pinagpapasiyahan, pinagpasiyahan, pagpapasiyahan) v., inf. 1. make a judgement; 2. make up one's mind; 3. settle; solve",tagalog,
p,pagpaslang,pagpaslang n. showing insolence or irreverence; act of insulting,tagalog,negative
p,pagpasok,n. 1. entry; entrance; 2. admission; 3. infiltration; 4. trespass,tagalog,
p,pagpasubalian,"(pinagpapasubalian, pinagpasubalian, pagpapasubalian) v., inf. take exception to something (e.g. during a discussion, etc.)",tagalog,
p,pagpasyensyahan,"pagpasyensyahan (pinagpapasyensyahan, pinagpasyensyahan, pagpapasyensyahan) v., inf. be patient with someone or some situation",tagalog,positive
p,pagpatak,pagpatak n. 1. drop (of liquid); 2. fall of small things; rainfall; 3. spot (speckle),tagalog,negative
p,pagpatak-patak,pagpatak-patak n. falling in drops,tagalog,negative
p,pagpatalastasan,"pagpatalastasan (pinagpapatalastasan, pinagpatalastasan, pagpapatalastasan) v., inf. advise; notify",tagalog,
p,pagpatay,pagpatay n. 1. act of killing; murder; 2. butchering; (for food); 3. destroying,tagalog,negative
p,pagpatay,pagpatay n. putting out a light or fire; stopping an engine,tagalog,negative
p,pagpatay nang pataksil,pagpatay nang pataksil comp. assassination,tagalog,
p,pagpatay sa kapatid,pagpatay sa kapatid comp. fratricide,tagalog,
p,pagpatay sa/ng kapwa,pagpatay sa/ng kapwa comp. homicide,tagalog,
p,pagpatibuhatan,"(pinagpapatibuhatan, pinagpatibuhatan, pagpapatibuhatan) v., inf. make something the starting point",tagalog,
p,pagpatid,n. deliberately tripping someone,tagalog,
p,pagpatid,pagpatid n. stopping (cutting off),tagalog,
p,pagpatrolya,n. patrol; the rounds to watch or guard,tagalog,
p,pagpatunay,n. 1. act of confirming/affirming; 2. putting to the proof,tagalog,
p,pagpaumanhinan,"pagpaumanhinan (pinagpapaumanhinan, pinagpaumanhinan, pagpapaumanhinan) v., inf. 1. bear with; accept an excuse; 2. pardon (me)",tagalog,negative
p,pagpawi,pagpawi n. 1. act of erasing; wiping out; 2. putting an end to; abolishing [by ext.],tagalog,
p,pagpawisan,"(pinagpapawisan, pinagpawisan, pagpapawisan) v., inf. swelter; perspire very much",tagalog,
p,pagpaya,n. drinking something in one gulp,tagalog,
p,pagpayag,n. acquiescence; consent; approbation; approval; sanction,tagalog,positive
p,pagpayapa,pagpayapa n. appeasement; pacification,tagalog,
p,pagpayi,pagpayi n. erasure; extinction,tagalog,
p,pagpayuhan,"(pinagpapayuhan, pinagpayuhan, pagpapayuhan) v., inf. admonish; warn; advise",tagalog,negative
p,pagpepenitensiya,pagpepenitensiya n. 1. mortification; the performance of penance; 2. penance (punishment for sin),tagalog,negative
p,pagpepenitensya,n. 1. mortification; the performance of penance; 2. penance (punishment for sin),tagalog,negative
p,pagpiga,pagpiga n. squeezing out liquid by pressure,tagalog,
p,pagpigil,n. 1. prevention; 2. holding in hand; 3. control; 4. checking; 5. inhibition,tagalog,negative
p,pagpihit,n. slue; turn; swing to the side; veer,tagalog,
p,pagpikitan ng mata,"pagpikitan; mata (pinagpipikitan, pinagpikitan, pagpipikitan (ng mata)) v., inf. close the eyes to something; blink; ignore",tagalog,negative
p,pagpikpik,"pagpikpik n. patting a child gently to soothe it, put to sleep, etc.",tagalog,positive
p,pagpili,pagpili n. choice; act of choosing; selection,tagalog,
p,pagpilian,"(pinagpipilian, pinagpilian, pagpipilian) v., inf. choose something from a number of things",tagalog,
p,pagpilig,"pagpilig n. shaking by animals/birds to get rid of water, etc.",tagalog,
p,pagpilipit,n. wring; twist; squeeze,tagalog,negative
p,pagpilit,n. compulsion; act of compelling,tagalog,negative
p,pagpilitan,"(pinagpipilitan, pinagpilitan, pagpipilitan) v., inf. 1. attempt; try; 2. study; 3. struggle for",tagalog,negative
p,pagpingol,n. act of twisting the ear,tagalog,
p,pagpinta,pagpinta n. painting; act of painting (ordinary or artistic),tagalog,
p,pagpintas,pagpintas n. fault; flaw; defect,tagalog,negative
p,pagpintas,pagpintas n. faultfinding; adverse criticism,tagalog,negative
p,pagpintog,"pagpintog n. act of inflating with air, gas, etc.",tagalog,
p,pagpipigil,n. control; restraint; repression,tagalog,negative
p,pagpipigil sa sarili,comp. self-control,tagalog,
p,pagpipiket,n. act of picketing,tagalog,negative
p,pagpipilit,n. insistence; act of insisting,tagalog,
p,pagpipingki,pagpipingki n. friction; rubbing of one thing against another thing,tagalog,negative
p,pagpipingkian,n. friction; rubbing of one thing against another thing,tagalog,negative
p,pagpipinta,pagpipinta n. painting; act of painting (ordinary or artistic),tagalog,
p,pagpipitagan,pagpipitagan n. awe; deep reverence,tagalog,positive
p,pagpipitagan,pagpipitagan n. awe; deep reverence,tagalog,positive
p,pagpira-pirasuhin,"pagpira-pirasuhin (pinagpipira-piraso, pinagpira-piraso, pagpipira-pirasuhin) v., inf. make into scraps; break up into pieces",tagalog,negative
p,pagpiral,n. pinching/twisting the ear,tagalog,
p,pagpirot,n. act of pinching and twisting with fingers (e.g. a moustache),tagalog,
p,pagpisa,pagpisa n. act of applying pressure (e.g.: to a boil to force out pus),tagalog,negative
p,pagpisan-pisanin,"(pinagpipisan-pisan, pinagpisan-pisan, pagpipisan-pisanin) v., inf. join with more than two; huddle",tagalog,
p,pagpisanin,"(pinagpipisan, pinagpisan, pagpipisanin) v., inf. join another/others under one roof",tagalog,
p,pagpisil,pagpisil n. squeezing with the hand,tagalog,
p,pagpispis,pagpispis n. act of dusting lightly (to clean a surface),tagalog,positive
p,pagpista,pagpista n. underrating in a mean manner; mean faultfinding,tagalog,
p,pagpitlag,pagpitlag n. dodge; dodging; shying,tagalog,
p,pagpopropesa,pagpopropesa n. taking of one's vows after the novitiate,tagalog,
p,pagpopropeso,pagpopropeso n. taking of one's vows after the novitiate,tagalog,
p,pagpopropesyon,pagpopropesyon n. taking of one's vows after the novitiate,tagalog,
p,pagpugaran,"(pinagpupugaran, pinagpugaran, pagpupugaran) v., inf. nest; make and use a nest",tagalog,
p,pagpukol,"pagpukol n. 1. throw; hurling; 2. shot (in soccer, baseball, etc.)",tagalog,
p,pagpukpok,pagpukpok n. bang; hammering; beating; pounding,tagalog,negative
p,pagpuksa,"pagpuksa n. 1. massacre; 2. combat against pest, etc.",tagalog,negative
p,pagpula,pagpula n. criticising (US: criticizing); criticism; finding fault,tagalog,negative
p,pagpulak,n. lopping off of branches of trees; clearing of undergrowth (US: underbrush),tagalog,
p,pagpulandit,pagpulandit n. squirting; act of squirting,tagalog,
p,pagpulanggos,pagpulanggos n. act of slipping through to freedom,tagalog,positive
p,pagpulas,pagpulas n. 1. departure; leaving; 2. escape,tagalog,
p,pagpulok,pagpulok n. pecking with the beak as fowls/birds do,tagalog,
p,pagpulot,"n. act of picking up something (from floor, etc.)",tagalog,
p,pagpulungan,"(pinagpupulungan, pinagpulungan, pagpupulungan) v., inf. talk about something",tagalog,
p,pagpulupot,n. winding; act of winding,tagalog,
p,pagpumilitan,"(pinagpupumilitan, pinagpumilitan, pagpupumilitan) v., inf. exert great effort to do something",tagalog,positive
p,pagpuna,pagpuna n. 1. remarking; observing; 2. faultfinding; censuring,tagalog,
p,pagpunan,"pagpunan (pinagpupunan, pinagpunan, pagpupunan) v., inf. compensate; make up for",tagalog,
p,pagpunas,n. act of wiping,tagalog,
p,pagpunit,"n. act of tearing, ripping or rending",tagalog,
p,pagpunit-punitin,"pagpunit-punitin (pinagpupunit-punit, pinagpunit-punit, pagpupunit-punitin) v., inf. tatter; tear to pieces",tagalog,
p,pagpunlaan,"pagpunlaan (pinagpupunlaan, pinagpunlaan, pagpupunlaan) v., inf. sow; plant seed in",tagalog,
p,pagpunta,pagpunta n. access (to a person or a place),tagalog,
p,pagpunteriya,pagpunteriya n. act of pointing a firearm,tagalog,
p,pagpuntirya,pagpuntirya n. act of pointing a firearm,tagalog,
p,pagpunuan,"(pinagpupunuan, pinagpunuan, pagpupunuan) v., inf. act as chief of a specific group",tagalog,
p,pagpunyagian,"pagpunyagian (pinagpupunyagian, pinagpunyagian, pagpupunyagian) v., inf. struggle about something specific",tagalog,negative
p,pagpupog,n. 1. pecking or striking hard with the beak (fowls in a fight); 2. repeated kissing,tagalog,positive
p,pagpupol,pagpupol n. picking or cutting flowers,tagalog,
p,pagpuproklama,pagpuproklama n. act of promulgating; official announcement,tagalog,
p,pagpupugay,n. removing of hat as a sign of greeting or respect,tagalog,positive
p,pagpupulon,"n. act of winding something on a spool, etc.",tagalog,
p,pagpupulong,n. 1. conversing; talking; 2. assemblage; holding a meeting,tagalog,
p,pagpupulupot,n. act of winding something around something else,tagalog,
p,pagpupumilit,n. 1. great persistence; 2. struggle; great effort,tagalog,positive
p,pagpupunas,n. act of giving/taking a sponge bath,tagalog,
p,pagpupundar,pagpupundar n. foundation; establishment,tagalog,
p,pagpupunyagi,pagpupunyagi n. 1. earnest effort; determination; 2. (insistent) effort; struggle,tagalog,positive
p,pagpupuri,n. act of praising; patting on the back [coll.],tagalog,positive
p,pagpupuyat,pagpupuyat n. night vigil,tagalog,
p,pagpupuyos,pagpupuyos n. 1. friction; rubbing together; 2. making fire by friction,tagalog,negative
p,pagpuri,n. act of praising; patting on the back [coll.],tagalog,positive
p,pagpusag,pagpusag n. wriggling of fish in water,tagalog,
p,pagpusyaw,"pagpusyaw n. tarnishing; losing colour (US: color), lustre (US: luster) or brightness",tagalog,negative
p,pagputi,n. picking of flowers or fruits,tagalog,
p,pagputi ng buhay,comp. taking the life of; killing,tagalog,negative
p,pagputikin,"(pinagpuputik, pinagputik, pagpuputikin) v., inf. make muddy",tagalog,negative
p,pagputlin-putlin,"pagputlin-putlin (pinagpuputlin-putol, pinagputlin-putol, pagpuputlin-putlin) v., inf. 1. dismember; divide limb from limb (anat.); 2. cut into pieces",tagalog,
p,pagputok,pagputok n. 1. bursting open suddenly; 2. eruption; bursting forth; breaking out,tagalog,negative
p,pagputol,n. act of cutting,tagalog,negative
p,pagputul-putulin,"pagputul-putulin (pinagpuputul-putol, pinagputul-putol, pagpuputul-putulin) v., inf. 1. dismember; divide limb from limb (anat.); 2. cut into pieces",tagalog,
p,pagpuwersa,n. compulsion; act of compelling,tagalog,negative
p,pagpuyatan,"pagpuyatan (pinagpupuyatan, pinagpuyatan, pagpupuyatan) v., inf. 1. stay awake as in watching at night; 2. stay up late at night",tagalog,
p,pagpuyok,pagpuyok n. 1. killing fowls by wringing the neck; 2. pecking done by the winner in cockfighting on the neck of the loser,tagalog,negative
p,pagrerekisa,n. thorough search,tagalog,
p,pagrerekomenda,n. recommendation; act of recommending,tagalog,positive
p,pagreretoke,"n. retouch; retouching of paintings, photos, etc.",tagalog,
p,pagretiruhin,"(pinagreretiro, pinagretiro, pagreretiruhin) v., inf. retire; be retired (from work, etc.)",tagalog,
p,pagrimahin,"(pinagririma, pinagrima, pagririmahin) v., inf. make or cause to rhyme",tagalog,
p,pagripahan,"(pinagriripahan, pinagripahan, pagriripahan) v., inf. raffle off something",tagalog,
p,pagririkonosi,pagririkonosi n. diagnosis,tagalog,
p,pagriritiro,n. 1. place of refuge; 2. retiring from work; 3. withdrawal of soldiers; 4. (religious) retirement,tagalog,positive
p,pagsabad,"pagsabad n. interrupting or interjecting (in a conversation, etc.)",tagalog,
p,pagsabak,n. blind or hasty attack on someone or something,tagalog,negative
p,pagsabayin,"pagsabayin (pinagsasabay, pinagsabay, pagsasabayin) v., inf. do two things at the same time",tagalog,
p,pagsabihan,"(pinagsasabihan, pinagsabihan, pagsasabihan) v., inf. correct; reprove; reprimand",tagalog,positive
p,pagsabog,n. 1. exploding; explosion; 2. eruption,tagalog,
p,pagsabon,pagsabon n. dressing down (coll. use for scolding),tagalog,
p,pagsaboy,n. splattering; splashing,tagalog,
p,pagsabsab,pagsabsab n. the way pigs and dogs eat,tagalog,negative
p,pagsabukay,"pagsabukay n. 1. slapping on the face with back of hand; 2. act of combing the hair back, esp. with fingers",tagalog,positive
p,pagsabukay,pagsabukay n. strong surge of waves against something,tagalog,positive
p,pagsabungol,"n. tearing one's own hair because of frustration, etc.",tagalog,
p,pagsabunot,"n. act of grabbing the hair (in anger, etc.)",tagalog,
p,pagsabwatanan,"pagsabwatanan (pinagsasabwatanan, pinagsabwatanan, pagsasabwatanan) v., inf. 1. conspire; 2. be in collusion; 3. intrigue",tagalog,negative
p,pagsadsad,pagsadsad n. arrival; docking; grounding of boats,tagalog,
p,pagsadya,pagsadya n. 1. act of doing something intentionally; 2. act of visiting a place/person for a specific purpose,tagalog,positive
p,pagsadya,"pagsadya n. act of making something ""made-to-order""",tagalog,positive
p,pagsagabal,"n. act of obstructing, hindering, etc.",tagalog,
p,pagsagad,pagsagad n. 1. act of penetrating to the other side; 2. act of reaching one's destination,tagalog,negative
p,pagsagad,pagsagad n. 1. act of reaching the bottom of; 2. state of exhaustion; 3. state of being in dire need,tagalog,negative
p,pagsagad,"pagsagad n. act of reaching the highest peak (of one's fame, success, etc.)",tagalog,negative
p,pagsagadsad,"pagsagadsad n. 1. skidding as of a fast vehicle, even when braking; 2. act of working continuously",tagalog,positive
p,pagsagap,n. 1. act of skimming; 2. act of inhaling; 3. act of picking up news or information,tagalog,
p,pagsagasa,pagsagasa n. 1. act of intentionally running over; 2. act of going through obstacles without fear,tagalog,negative
p,pagsagi,pagsagi n. 1. brush (light touch in passing); 2. sideswipe,tagalog,
p,pagsagi,pagsagi n. 1. light touch when passing by; 2. dropping in at a house while passing,tagalog,
p,pagsagi,pagsagi n. momentary recollection of something long forgotten,tagalog,
p,pagsagip,pagsagip n. 1. act by which someone saved another fra danger; 2. act of redeeming from some misfortune,tagalog,negative
p,pagsagip sa dagat,"pagsagip sa dagat comp. salvage (saving a ship, crew and cargo)",tagalog,
p,pagsaglit,pagsaglit n. act of going to a person/place momentarily,tagalog,
p,pagsagot,"pagsagot n. 1. act of answering a letter, question, etc.; 2. act of assuming the responsibility of another",tagalog,
p,pagsagpang,pagsagpang n. act of snatching with the mouth (animals),tagalog,
p,pagsagwan,"pagsagwan n. the act of paddling (a canoe, etc.)",tagalog,
p,pagsahod,n. 1. act of receiving something with open hand(s); 2. act of catching with a receptacle placed underneath,tagalog,
p,pagsahod,n. act of receiving one's salary,tagalog,
p,pagsaid,pagsaid n. act of eating or consuming all,tagalog,
p,pagsaing,n. boiling or steaming of rice,tagalog,negative
p,pagsaingan,"(pinagsasaingan, pinagsaingan, pagsasaingan) v., inf. use a pot or the like for boiling/steaming rice",tagalog,positive
p,pagsaingin,"(pinagsasaing, pinagsaing, pagsasaingin) v., inf. request someone to boil/steam rice",tagalog,
p,pagsakal,pagsakal n. act of choking or strangling someone; strangulation,tagalog,
p,pagsakay,"pagsakay n. ride (trip on horseback, vehicle, etc.)",tagalog,
p,pagsakitan,"(pinagsasakitan, pinagsakitan, pagsasakitan) n. exert effort; persevere at some task",tagalog,positive
p,pagsaklolo,n. assistance; act of helping,tagalog,positive
p,pagsaklot,pagsaklot n. grab; grabbing; snatching,tagalog,
p,pagsakmal,pagsakmal n. snap; quick sudden snatch/bite,tagalog,
p,pagsakop,n. 1. act of occupying; occupation (e.g. of an enemy); 2. act of redeeming,tagalog,positive
p,pagsaksa,pagsaksa n. increase of the supply of goods,tagalog,
p,pagsaksak,pagsaksak n. stuffing; cramming; tight packing,tagalog,
p,pagsakwil,pagsakwil n. refusal or rejection by pushing away with the hand,tagalog,negative
p,pagsakyod,"pagsakyod n. 1. swinging movements with hand-net (catching butterflies, etc.); 2. swing (as in boxing)",tagalog,
p,pagsala,n. failure to hit a target,tagalog,negative
p,pagsala,pagsala n. sifting; filtering,tagalog,negative
p,pagsala-salahin,"pagsala-salahin (pinagsasala-sala, pinagsala-sala, pagsasala-salahin) v., inf. form into a lattice",tagalog,
p,pagsalabid,"pagsalabid n. becoming entangled (in a rope, wire, vine, etc.)",tagalog,
p,pagsalabirin,"pagsalabirin (pinagsasalabid, pinagsalabid, pagsasalabirin) v., inf. cause something to become entangled",tagalog,
p,pagsalag,"pagsalag n. act of parrying, dodging or avoiding",tagalog,
p,pagsalakay,n. 1. attack; 2. assault; invasion; 3. offence (US: offense),tagalog,negative
p,pagsalalayan,"(pinagsasalalayan, pinagsalalayan, pagsasalalayan) v., inf. 1. hinge on; depend on; 2. rest on",tagalog,
p,pagsalampak,"pagsalampak n. act of flopping down heavily (on sofa, etc.)",tagalog,
p,pagsalamuha,pagsalamuha n. 1. act of mingling with people; 2. hobnobbing,tagalog,
p,pagsalang,"pagsalang n. 1. light touch; 2. unintentional reference to a secret, etc.",tagalog,
p,pagsalangsang,pagsalangsang adj. contradictory; contradicting,tagalog,negative
p,pagsalangsang,pagsalangsang n. 1. objection to a proposition or plan; 2. sailing against the wind,tagalog,negative
p,pagsalansan,pagsalansan n. act of arranging things in a neat file,tagalog,positive
p,pagsalansang,"pagsalansang n. act of opposing against an argument, plan, etc.",tagalog,
p,pagsalanta,pagsalanta n. 1. act of causing great damage or injury; 2. act of causing a person to become disabled,tagalog,positive
p,pagsalapid,pagsalapid n. act of braiding the hair,tagalog,
p,pagsalat,pagsalat n. 1. feeling; act of touching; 2. medical examination by touching,tagalog,negative
p,pagsalat,pagsalat n. state of becoming scarce,tagalog,negative
